2014	3	1	20	6	220	4.6	7.7	MM	MM	MM	MM	1008	28.8	29.5	MM	MM	MM	MM
2014	3	1	20	12	250	4.6	8.8	MM	MM	MM	MM	1008.1	28.9	29.6	MM	MM	MM	MM
2014	3	1	20	18	250	5.7	10.8	MM	MM	MM	MM	1008.1	28.8	29.6	MM	MM	MM	MM
2014	3	1	20	24	230	3.6	8.8	MM	MM	MM	MM	1008.1	28.9	29.6	MM	MM	MM	MM
2014	3	1	20	30	240	4.6	10.3	MM	MM	MM	MM	1008.1	28.9	29.6	MM	MM	MM	MM
2014	3	1	20	36	250	4.6	9.8	MM	MM	MM	MM	1008.2	29.1	29.6	MM	MM	MM	MM
2014	3	1	20	42	260	4.6	9.3	MM	MM	MM	MM	1008.2	29.2	29.6	MM	MM	MM	MM
2014	3	1	20	48	250	6.2	11.3	MM	MM	MM	MM	1008.1	29.1	29.6	MM	MM	MM	MM
2014	3	1	20	54	200	3.6	10.3	MM	MM	MM	MM	1008	29.1	29.6	MM	MM	MM	MM
2014	3	1	21	0	250	6.2	9.8	MM	MM	MM	MM	1008.2	29.2	29.6	MM	MM	1	MM
2014	3	1	21	6	240	7.7	10.3	MM	MM	MM	MM	1008.2	29.2	29.6	MM	MM	MM	MM
2014	3	1	21	12	240	6.2	10.3	MM	MM	MM	MM	1008.1	29.2	29.6	MM	MM	MM	MM
2014	3	1	21	18	250	6.2	8.8	MM	MM	MM	MM	1008.2	29.1	29.6	MM	MM	MM	MM
2014	3	1	21	24	240	6.7	9.8	MM	MM	MM	MM	1007.9	29.1	29.6	MM	MM	MM	MM
2014	3	1	21	30	240	5.1	10.8	MM	MM	MM	MM	1008	29.2	29.6	MM	MM	MM	MM
2014	3	1	21	36	260	5.1	11.8	MM	MM	MM	MM	1008.1	29.4	29.6	MM	MM	MM	MM
2014	3	1	21	42	270	4.6	9.8	MM	MM	MM	MM	1008.1	29.5	29.6	MM	MM	MM	MM
2014	3	1	21	48	250	5.7	10.8	MM	MM	MM	MM	1008.1	29.7	29.6	MM	MM	MM	MM
2014	3	1	21	54	260	5.1	9.3	MM	MM	MM	MM	1008.1	29.8	29.6	MM	MM	MM	MM
2014	3	1	22	0	270	6.2	8.2	MM	MM	MM	MM	1008	29.6	29.6	MM	MM	0	MM
2014	3	1	22	6	280	4.1	11.3	MM	MM	MM	MM	1008	29.7	29.6	MM	MM	MM	MM
2014	3	1	22	12	290	6.7	10.3	MM	MM	MM	MM	1008	29.5	29.6	MM	MM	MM	MM
2014	3	1	22	18	270	7.2	9.8	MM	MM	MM	MM	1007.8	29.5	29.6	MM	MM	MM	MM
2014	3	1	22	24	290	6.2	11.3	MM	MM	MM	MM	1007.7	29.6	29.6	MM	MM	MM	MM
2014	3	1	22	30	270	6.2	12.4	MM	MM	MM	MM	1007.9	28.8	29.6	MM	MM	MM	MM
2014	3	1	22	36	260	4.6	12.4	MM	MM	MM	MM	1007.9	28.9	29.6	MM	MM	MM	MM
2014	3	1	22	42	280	5.1	9.8	MM	MM	MM	MM	1007.8	29.5	29.6	MM	MM	MM	MM
2014	3	1	22	48	260	5.7	9.3	MM	MM	MM	MM	1007.7	29.8	29.6	MM	MM	MM	MM
2014	3	1	22	54	270	6.2	10.3	MM	MM	MM	MM	1007.7	29.6	29.7	MM	MM	MM	MM
2014	3	1	23	0	260	5.7	12.4	MM	MM	MM	MM	1007.7	29.7	29.6	MM	MM	-0.3	MM
2014	3	1	23	6	260	6.2	9.3	MM	MM	MM	MM	1007.7	29.6	29.6	MM	MM	MM	MM
2014	3	1	23	12	270	5.7	9.8	MM	MM	MM	MM	1008	28.9	29.6	MM	MM	MM	MM
2014	3	1	23	18	270	7.2	10.8	MM	MM	MM	MM	1008.1	27.6	29.6	MM	MM	MM	MM
2014	3	1	23	24	290	4.1	10.3	MM	MM	MM	MM	1007.9	27.8	29.6	MM	MM	MM	MM
2014	3	1	23	30	290	3.1	10.8	MM	MM	MM	MM	1007.7	28.3	29.6	MM	MM	MM	MM
2014	3	1	23	36	270	6.7	9.8	MM	MM	MM	MM	1007.7	28.4	29.7	MM	MM	MM	MM
2014	3	1	23	42	260	6.7	11.8	MM	MM	MM	MM	1007.6	28.4	29.6	MM	MM	MM	MM
2014	3	1	23	48	290	5.7	11.8	MM	MM	MM	MM	1007.5	28.3	29.7	MM	MM	MM	MM
2014	3	1	23	54	270	6.7	11.8	MM	MM	MM	MM	1007.5	28.5	29.7	MM	MM	MM	MM
2014	3	2	0	0	270	6.2	11.8	MM	MM	MM	MM	1007.4	28.5	29.7	MM	MM	-0.8	MM
2014	3	2	0	6	270	7.2	10.3	MM	MM	MM	MM	1007.4	28	29.7	MM	MM	MM	MM
2014	3	2	0	12	260	5.1	9.3	MM	MM	MM	MM	1007.4	28.2	29.6	MM	MM	MM	MM
2014	3	2	0	18	260	7.2	12.4	MM	MM	MM	MM	1007.4	28	29.6	MM	MM	MM	MM
2014	3	2	0	24	270	5.7	12.4	MM	MM	MM	MM	1007.4	27.9	29.6	MM	MM	MM	MM
