#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2014 01 08 03 18 233  3.4  7.8 99.00 99.00 99.00 999 1003.4  26.7  29.0 999.0 99.0 99.00
2014 01 08 03 24 236  3.5  6.8 99.00 99.00 99.00 999 1003.3  26.7  29.0 999.0 99.0 99.00
2014 01 08 03 30 255  5.4  8.9 99.00 99.00 99.00 999 1003.7  26.5  29.0 999.0 99.0 99.00
2014 01 08 03 36 247  5.3  9.1 99.00 99.00 99.00 999 1003.8  26.4  29.0 999.0 99.0 99.00
2014 01 08 03 42 253  4.5  9.3 99.00 99.00 99.00 999 1003.8  26.3  29.0 999.0 99.0 99.00
2014 01 08 03 48 288  5.5  8.2 99.00 99.00 99.00 999 1004.1  26.3  29.0 999.0 99.0 99.00
2014 01 08 03 54 276  6.1  7.6 99.00 99.00 99.00 999 1004.2  26.2  29.0 999.0 99.0 99.00
2014 01 08 04 00 277  5.9 10.0 99.00 99.00 99.00 999 1004.3  26.0  29.0 999.0 99.0 99.00
2014 01 08 04 06 271  4.5  9.6 99.00 99.00 99.00 999 1004.4  26.1  29.0 999.0 99.0 99.00
2014 01 08 04 12 273  5.4  8.6 99.00 99.00 99.00 999 1004.5  26.1  29.0 999.0 99.0 99.00
2014 01 08 04 18 297  4.5  8.1 99.00 99.00 99.00 999 1004.5  26.3  29.0 999.0 99.0 99.00
2014 01 08 04 24 283  4.4  6.8 99.00 99.00 99.00 999 1004.5  26.2  29.0 999.0 99.0 99.00
2014 01 08 04 30 288  5.2  6.7 99.00 99.00 99.00 999 1004.7  26.4  29.0 999.0 99.0 99.00
2014 01 08 04 36 295  4.1  7.6 99.00 99.00 99.00 999 1004.7  26.6  29.0 999.0 99.0 99.00
2014 01 08 04 42 314  4.1  7.5 99.00 99.00 99.00 999 1004.8  26.6  29.0 999.0 99.0 99.00
2014 01 08 04 48 299  4.1  6.2 99.00 99.00 99.00 999 1004.8  26.7  29.0 999.0 99.0 99.00
2014 01 08 04 54 289  5.7  7.9 99.00 99.00 99.00 999 1005.0  26.7  29.0 999.0 99.0 99.00
2014 01 08 05 00 247  6.2  9.3 99.00 99.00 99.00 999 1004.9  26.7  29.0 999.0 99.0 99.00
2014 01 08 05 06 246  3.7 10.0 99.00 99.00 99.00 999 1005.0  26.3  29.0 999.0 99.0 99.00
2014 01 08 05 12 247  5.9 10.1 99.00 99.00 99.00 999 1005.3  25.6  29.0 999.0 99.0 99.00
2014 01 08 05 18 249  3.5  9.8 99.00 99.00 99.00 999 1005.6  25.4  29.0 999.0 99.0 99.00
2014 01 08 05 24 251  3.6  6.5 99.00 99.00 99.00 999 1005.6  25.5  29.0 999.0 99.0 99.00
2014 01 08 05 30 250  2.4  5.4 99.00 99.00 99.00 999 1005.6  25.6  29.0 999.0 99.0 99.00
2014 01 08 05 36 267  3.5  5.4 99.00 99.00 99.00 999 1005.6  25.5  29.0 999.0 99.0 99.00
2014 01 08 05 42 262  3.6  6.3 99.00 99.00 99.00 999 1005.8  25.5  29.0 999.0 99.0 99.00
2014 01 08 05 48 195  2.3  6.6 99.00 99.00 99.00 999 1005.8  25.4  29.0 999.0 99.0 99.00
2014 01 08 05 54 225  4.0  7.9 99.00 99.00 99.00 999 9999.0  25.5  29.0 999.0 99.0 99.00
2014 01 08 06 00 228  4.2  6.4 99.00 99.00 99.00 999 9999.0  25.5  29.0 999.0 99.0 99.00
2014 01 08 06 06 269  3.7  8.2 99.00 99.00 99.00 999 1005.9  25.6  29.0 999.0 99.0 99.00
2014 01 08 06 12 271  2.5  7.0 99.00 99.00 99.00 999 1005.9  25.6  29.0 999.0 99.0 99.00
2014 01 08 06 18 289  2.0  6.8 99.00 99.00 99.00 999 1005.9  25.5  29.0 999.0 99.0 99.00
2014 01 08 06 24 278  3.0  5.9 99.00 99.00 99.00 999 1005.9  25.0  29.0 999.0 99.0 99.00
2014 01 08 06 30 290  2.6  5.7 99.00 99.00 99.00 999 1005.9  25.1  29.0 999.0 99.0 99.00
2014 01 08 06 36 283  3.4  5.0 99.00 99.00 99.00 999 1005.9  25.2  29.0 999.0 99.0 99.00
2014 01 08 06 42 275  3.3  4.9 99.00 99.00 99.00 999 1005.9  25.1  29.0 999.0 99.0 99.00
2014 01 08 06 48 283  3.1  5.2 99.00 99.00 99.00 999 1005.8  25.1  29.0 999.0 99.0 99.00
2014 01 08 06 54 282  3.7  6.2 99.00 99.00 99.00 999 1005.8  25.2  29.0 999.0 99.0 99.00
2014 01 08 07 00 277  3.6  4.7 99.00 99.00 99.00 999 1005.8  25.3  29.0 999.0 99.0 99.00
2014 01 08 07 06 297  4.9  6.2 99.00 99.00 99.00 999 1005.8  25.3  29.0 999.0 99.0 99.00
2014 01 08 07 12 281  3.2  6.4 99.00 99.00 99.00 999 1005.8  25.3  29.0 999.0 99.0 99.00
2014 01 08 07 18 294  4.3  6.2 99.00 99.00 99.00 999 1005.8  25.5  29.0 999.0 99.0 99.00
2014 01 08 07 24 302  3.9  6.5 99.00 99.00 99.00 999 1005.8  25.5  29.0 999.0 99.0 99.00
2014 01 08 07 30 284  4.4  6.1 99.00 99.00 99.00 999 1005.8  25.6  29.0 999.0 99.0 99.00
2014 01 08 07 36 272  3.8  5.0 99.00 99.00 99.00 999 1005.8  25.6  29.0 999.0 99.0 99.00
2014 01 08 07 42 278  4.0  5.9 99.00 99.00 99.00 999 1005.8  25.5  29.0 999.0 99.0 99.00
2014 01 08 07 48 322  2.6  5.5 99.00 99.00 99.00 999 1005.8  25.6  29.0 999.0 99.0 99.00
2014 01 08 07 54 300  4.0  6.0 99.00 99.00 99.00 999 1005.9  25.6  29.0 999.0 99.0 99.00
2014 01 08 08 00 294  3.3  5.6 99.00 99.00 99.00 999 1006.0  25.7  29.0 999.0 99.0 99.00
2014 01 08 08 06 288  4.2  6.2 99.00 99.00 99.00 999 1006.0  25.8  29.0 999.0 99.0 99.00
2014 01 08 08 12 295  5.4  7.1 99.00 99.00 99.00 999 1006.1  26.0  29.0 999.0 99.0 99.00
2014 01 08 08 18 327  2.8  7.1 99.00 99.00 99.00 999 1006.2  26.0  29.0 999.0 99.0 99.00
2014 01 08 08 24 316  3.7  7.0 99.00 99.00 99.00 999 1006.2  26.1  29.0 999.0 99.0 99.00
2014 01 08 08 30 323  5.1  8.3 99.00 99.00 99.00 999 1006.3  26.0  29.0 999.0 99.0 99.00
2014 01 08 08 36 301  4.8  8.5 99.00 99.00 99.00 999 1006.4  26.0  29.0 999.0 99.0 99.00
2014 01 08 08 42 291  4.6  8.0 99.00 99.00 99.00 999 1006.5  26.1  29.0 999.0 99.0 99.00
2014 01 08 08 48 286  3.6  6.9 99.00 99.00 99.00 999 1006.6  26.1  29.0 999.0 99.0 99.00
2014 01 08 08 54 260  4.0  6.4 99.00 99.00 99.00 999 1006.6  26.1  29.0 999.0 99.0 99.00
2014 01 08 09 00 260  3.7  6.2 99.00 99.00 99.00 999 1006.6  26.2  29.0 999.0 99.0 99.00
2014 01 08 09 06 271  3.4  6.8 99.00 99.00 99.00 999 1006.7  26.2  29.0 999.0 99.0 99.00
2014 01 08 09 12 270  4.2  6.8 99.00 99.00 99.00 999 1006.7  26.4  29.0 999.0 99.0 99.00
2014 01 08 09 18 263  4.3  6.9 99.00 99.00 99.00 999 1006.7  26.5  29.0 999.0 99.0 99.00
2014 01 08 09 24 268  2.3  6.2 99.00 99.00 99.00 999 1006.6  26.5  29.0 999.0 99.0 99.00
2014 01 08 09 30 278  3.7  6.8 99.00 99.00 99.00 999 1006.6  26.6  29.0 999.0 99.0 99.00
2014 01 08 09 36 280  3.5  6.0 99.00 99.00 99.00 999 1006.5  26.6  29.0 999.0 99.0 99.00
2014 01 08 09 42 285  4.3  6.4 99.00 99.00 99.00 999 1006.5  26.6  29.0 999.0 99.0 99.00
2014 01 08 09 48 271  4.4  6.3 99.00 99.00 99.00 999 1006.4  26.6  29.0 999.0 99.0 99.00
2014 01 08 09 54 295  3.4  6.3 99.00 99.00 99.00 999 1006.4  26.6  29.0 999.0 99.0 99.00
2014 01 08 10 00 282  4.6  6.6 99.00 99.00 99.00 999 1006.4  26.7  29.0 999.0 99.0 99.00
2014 01 08 10 06 258  3.8  6.4 99.00 99.00 99.00 999 1006.4  26.7  28.9 999.0 99.0 99.00
2014 01 08 10 12 252  3.1  7.1 99.00 99.00 99.00 999 1006.3  26.7  28.9 999.0 99.0 99.00
2014 01 08 10 18 265  2.6  7.5 99.00 99.00 99.00 999 1006.2  26.7  28.9 999.0 99.0 99.00
2014 01 08 10 24 266  2.8  7.4 99.00 99.00 99.00 999 1006.2  26.7  29.0 999.0 99.0 99.00
2014 01 08 10 30 238  3.8  7.2 99.00 99.00 99.00 999 1006.2  26.8  29.0 999.0 99.0 99.00
2014 01 08 10 36 243  4.3  7.6 99.00 99.00 99.00 999 1006.2  26.9  29.0 999.0 99.0 99.00
2014 01 08 10 42 238  3.8  7.6 99.00 99.00 99.00 999 1006.1  26.8  29.0 999.0 99.0 99.00
2014 01 08 10 48 242  4.9  9.6 99.00 99.00 99.00 999 1005.9  26.9  29.0 999.0 99.0 99.00
2014 01 08 10 54 246  4.6  8.3 99.00 99.00 99.00 999 1005.8  26.9  29.0 999.0 99.0 99.00
2014 01 08 11 00 239  4.4  8.7 99.00 99.00 99.00 999 1005.7  27.0  29.0 999.0 99.0 99.00
2014 01 08 11 06 236  5.3 11.7 99.00 99.00 99.00 999 1005.5  27.1  29.0 999.0 99.0 99.00
2014 01 08 11 12 247  5.9  8.7 99.00 99.00 99.00 999 1005.6  27.0  29.0 999.0 99.0 99.00
2014 01 08 11 18 248  5.9  9.8 99.00 99.00 99.00 999 1005.7  27.1  29.0 999.0 99.0 99.00
2014 01 08 11 24 249  4.2  7.4 99.00 99.00 99.00 999 1005.7  26.9  29.0 999.0 99.0 99.00
2014 01 08 11 30 274  4.3  8.3 99.00 99.00 99.00 999 1005.7  26.9  29.0 999.0 99.0 99.00
2014 01 08 11 36 266  3.6  8.1 99.00 99.00 99.00 999 1005.6  26.8  29.0 999.0 99.0 99.00
2014 01 08 11 42 271  3.3  7.7 99.00 99.00 99.00 999 1005.6  26.9  29.0 999.0 99.0 99.00
2014 01 08 11 48 263  4.7  9.9 99.00 99.00 99.00 999 1005.5  26.9  28.9 999.0 99.0 99.00
2014 01 08 11 54 271  4.2  8.5 99.00 99.00 99.00 999 1005.4  27.0  28.9 999.0 99.0 99.00
2014 01 08 12 00 253  4.1 10.2 99.00 99.00 99.00 999 1005.3  27.1  28.9 999.0 99.0 99.00
2014 01 08 12 06 263  4.8  8.7 99.00 99.00 99.00 999 1005.3  27.0  28.9 999.0 99.0 99.00
2014 01 08 12 12 259  3.9  7.6 99.00 99.00 99.00 999 1005.1  26.9  28.9 999.0 99.0 99.00
2014 01 08 12 18 279  6.4  9.8 99.00 99.00 99.00 999 1005.3  27.0  28.9 999.0 99.0 99.00
2014 01 08 12 24 248  4.1  9.7 99.00 99.00 99.00 999 1005.2  26.9  28.9 999.0 99.0 99.00
2014 01 08 12 30 245  3.6 11.1 99.00 99.00 99.00 999 1005.1  27.0  28.9 999.0 99.0 99.00
2014 01 08 12 36 240  4.3  9.5 99.00 99.00 99.00 999 1005.1  27.0  28.9 999.0 99.0 99.00
2014 01 08 12 42 249  4.3  9.1 99.00 99.00 99.00 999 1005.0  26.9  28.9 999.0 99.0 99.00
2014 01 08 12 48 242  3.4  6.0 99.00 99.00 99.00 999 1004.9  26.8  28.9 999.0 99.0 99.00
2014 01 08 12 54 237  3.4  7.1 99.00 99.00 99.00 999 1004.8  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 00  61  1.3  3.8 99.00 99.00 99.00 999 1004.8  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 06 255  4.3  6.5 99.00 99.00 99.00 999 1004.7  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 12 256  2.9  5.4 99.00 99.00 99.00 999 1004.6  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 18 247  3.7  7.2 99.00 99.00 99.00 999 1004.6  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 24 266  3.7  6.1 99.00 99.00 99.00 999 1004.4  26.7  28.9 999.0 99.0 99.00
2014 01 08 13 30 271  3.6  7.9 99.00 99.00 99.00 999 1004.3  26.8  28.9 999.0 99.0 99.00
2014 01 08 13 36 273  3.1  9.9 99.00 99.00 99.00 999 1004.3  26.9  28.9 999.0 99.0 99.00
2014 01 08 13 42 268  3.0  9.2 99.00 99.00 99.00 999 1004.1  26.9  28.9 999.0 99.0 99.00
2014 01 08 13 48 268  3.9  6.6 99.00 99.00 99.00 999 1004.1  26.9  28.9 999.0 99.0 99.00
2014 01 08 13 54 268  3.3  7.0 99.00 99.00 99.00 999 1004.0  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 00 281  3.1  8.1 99.00 99.00 99.00 999 1004.0  26.9  28.9 999.0 99.0 99.00
2014 01 08 14 06 280  4.1  8.1 99.00 99.00 99.00 999 1003.9  26.9  28.9 999.0 99.0 99.00
2014 01 08 14 12 261  3.1  6.2 99.00 99.00 99.00 999 1003.8  26.9  28.9 999.0 99.0 99.00
2014 01 08 14 18 291  3.5  8.9 99.00 99.00 99.00 999 1003.8  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 24 243  3.2  5.6 99.00 99.00 99.00 999 1003.7  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 30 242  2.7  6.6 99.00 99.00 99.00 999 1003.6  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 36 246  3.2  7.8 99.00 99.00 99.00 999 1003.6  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 42 264  2.6  5.1 99.00 99.00 99.00 999 1003.6  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 48 211  3.1  6.5 99.00 99.00 99.00 999 1003.4  27.0  28.9 999.0 99.0 99.00
2014 01 08 14 54 245  2.3  6.5 99.00 99.00 99.00 999 1003.4  27.1  28.9 999.0 99.0 99.00
2014 01 08 15 00 254  2.7  6.3 99.00 99.00 99.00 999 1003.3  27.1  28.9 999.0 99.0 99.00
2014 01 08 15 06 250  2.8  6.0 99.00 99.00 99.00 999 1003.4  27.1  28.9 999.0 99.0 99.00
2014 01 08 15 12 264  3.0  5.0 99.00 99.00 99.00 999 1003.5  27.1  28.9 999.0 99.0 99.00
2014 01 08 15 18 263  3.4  7.0 99.00 99.00 99.00 999 1003.5  27.2  28.9 999.0 99.0 99.00
2014 01 08 15 24 273  2.8  6.9 99.00 99.00 99.00 999 1003.4  27.2  28.9 999.0 99.0 99.00
2014 01 08 15 30 257  3.4  5.7 99.00 99.00 99.00 999 1003.5  27.2  28.9 999.0 99.0 99.00
2014 01 08 15 36 257  3.4  7.1 99.00 99.00 99.00 999 1003.6  27.2  28.9 999.0 99.0 99.00
2014 01 08 15 42 259  2.9  8.3 99.00 99.00 99.00 999 1003.8  27.2  28.9 999.0 99.0 99.00
2014 01 08 15 48 261  4.2  7.4 99.00 99.00 99.00 999 1003.9  27.3  28.9 999.0 99.0 99.00
2014 01 08 15 54 263  3.5  7.5 99.00 99.00 99.00 999 1003.9  27.3  28.9 999.0 99.0 99.00
2014 01 08 16 00 251  4.3  9.3 99.00 99.00 99.00 999 1003.9  27.4  28.9 999.0 99.0 99.00
2014 01 08 16 06 232  4.2  8.1 99.00 99.00 99.00 999 1003.9  27.3  28.9 999.0 99.0 99.00
2014 01 08 16 12 241  3.6  8.7 99.00 99.00 99.00 999 1004.3  27.2  28.9 999.0 99.0 99.00
2014 01 08 16 18 269  2.2  5.7 99.00 99.00 99.00 999 1004.4  27.0  28.9 999.0 99.0 99.00
2014 01 08 16 24 238  4.2  7.2 99.00 99.00 99.00 999 1004.4  27.1  28.9 999.0 99.0 99.00
2014 01 08 16 30 231  2.6  7.2 99.00 99.00 99.00 999 1004.5  27.1  28.9 999.0 99.0 99.00
2014 01 08 16 36 230  2.4  7.1 99.00 99.00 99.00 999 1004.6  27.2  28.9 999.0 99.0 99.00
2014 01 08 16 42 249  1.6  5.1 99.00 99.00 99.00 999 1004.6  27.3  28.9 999.0 99.0 99.00
2014 01 08 16 48 260  2.3  4.8 99.00 99.00 99.00 999 1004.6  27.3  28.9 999.0 99.0 99.00
2014 01 08 16 54 251  2.8  6.7 99.00 99.00 99.00 999 1004.7  27.4  28.9 999.0 99.0 99.00
2014 01 08 17 00 262  2.6  6.0 99.00 99.00 99.00 999 1004.8  27.4  28.9 999.0 99.0 99.00
2014 01 08 17 06 273  4.0  7.2 99.00 99.00 99.00 999 1004.9  27.4  28.9 999.0 99.0 99.00
2014 01 08 17 12 259  4.0  7.4 99.00 99.00 99.00 999 1004.9  27.4  28.9 999.0 99.0 99.00
2014 01 08 17 18 254  4.2  7.4 99.00 99.00 99.00 999 1005.1  27.4  28.9 999.0 99.0 99.00
2014 01 08 17 24 280  3.5  6.4 99.00 99.00 99.00 999 1005.2  27.5  28.9 999.0 99.0 99.00
2014 01 08 17 30 265  4.0  6.7 99.00 99.00 99.00 999 1005.4  27.6  28.9 999.0 99.0 99.00
2014 01 08 17 36 265  4.2  6.5 99.00 99.00 99.00 999 1005.5  27.6  28.9 999.0 99.0 99.00
2014 01 08 17 42 269  3.2  6.0 99.00 99.00 99.00 999 1005.6  27.6  28.9 999.0 99.0 99.00
2014 01 08 17 48 287  5.5  8.4 99.00 99.00 99.00 999 1005.6  27.6  28.9 999.0 99.0 99.00
2014 01 08 17 54 284  5.0  7.7 99.00 99.00 99.00 999 1005.7  27.6  28.9 999.0 99.0 99.00
2014 01 08 18 00 290  5.3  7.7 99.00 99.00 99.00 999 1005.7  27.7  28.9 999.0 99.0 99.00
2014 01 08 18 06 285  4.2  8.3 99.00 99.00 99.00 999 1005.7  27.7  28.9 999.0 99.0 99.00
2014 01 08 18 12 280  4.8  6.8 99.00 99.00 99.00 999 1005.8  27.9  28.9 999.0 99.0 99.00
2014 01 08 18 18 280  5.1  8.2 99.00 99.00 99.00 999 1005.9  28.0  28.9 999.0 99.0 99.00
2014 01 08 18 24 271  4.5  6.9 99.00 99.00 99.00 999 1005.9  27.9  28.9 999.0 99.0 99.00
2014 01 08 18 30 272  4.9  7.8 99.00 99.00 99.00 999 1006.0  28.0  28.9 999.0 99.0 99.00
2014 01 08 18 36 272  4.5  6.9 99.00 99.00 99.00 999 1006.0  28.0  28.9 999.0 99.0 99.00
2014 01 08 18 42 245  3.1  7.2 99.00 99.00 99.00 999 1006.0  28.1  28.9 999.0 99.0 99.00
2014 01 08 18 48 265  3.4  7.7 99.00 99.00 99.00 999 1006.0  28.1  29.0 999.0 99.0 99.00
2014 01 08 18 54 286  4.3  8.1 99.00 99.00 99.00 999 1006.1  28.2  29.0 999.0 99.0 99.00
2014 01 08 19 00 251  3.8  7.7 99.00 99.00 99.00 999 1006.1  28.2  28.9 999.0 99.0 99.00
2014 01 08 19 06 258  4.1 11.1 99.00 99.00 99.00 999 1006.1  28.2  28.9 999.0 99.0 99.00
2014 01 08 19 12 244  8.5 12.7 99.00 99.00 99.00 999 1006.2  27.3  29.0 999.0 99.0 99.00
2014 01 08 19 18 284  5.3 11.4 99.00 99.00 99.00 999 1006.5  27.0  29.0 999.0 99.0 99.00
2014 01 08 19 24 258  5.1  9.9 99.00 99.00 99.00 999 1006.5  27.2  29.0 999.0 99.0 99.00
2014 01 08 19 30 248  3.9 11.2 99.00 99.00 99.00 999 1006.4  27.1  28.9 999.0 99.0 99.00
2014 01 08 19 36 250  4.1  6.0 99.00 99.00 99.00 999 1006.3  27.3  29.0 999.0 99.0 99.00
2014 01 08 19 42 262  3.9  8.1 99.00 99.00 99.00 999 1006.2  27.3  28.9 999.0 99.0 99.00
2014 01 08 19 48 282  3.6 10.8 99.00 99.00 99.00 999 1006.3  27.5  28.9 999.0 99.0 99.00
2014 01 08 19 54 274  5.1  9.0 99.00 99.00 99.00 999 1006.3  27.8  28.9 999.0 99.0 99.00
2014 01 08 20 00 272  3.4 12.8 99.00 99.00 99.00 999 1006.5  26.0  28.9 999.0 99.0 99.00
2014 01 08 20 06 237  3.2  6.4 99.00 99.00 99.00 999 1006.4  26.4  28.9 999.0 99.0 99.00
2014 01 08 20 12 256  5.5  9.1 99.00 99.00 99.00 999 1006.5  25.8  28.9 999.0 99.0 99.00
2014 01 08 20 18 259  4.6  8.3 99.00 99.00 99.00 999 1006.6  25.8  28.9 999.0 99.0 99.00
2014 01 08 20 24 244  2.6  9.7 99.00 99.00 99.00 999 1006.9  25.0  28.9 999.0 99.0 99.00
2014 01 08 20 30 233  2.7  8.8 99.00 99.00 99.00 999 1006.7  25.0  28.9 999.0 99.0 99.00
2014 01 08 20 36 239  3.8  9.4 99.00 99.00 99.00 999 1006.6  25.2  28.9 999.0 99.0 99.00
2014 01 08 20 42 254  4.8  8.0 99.00 99.00 99.00 999 1006.5  25.7  28.9 999.0 99.0 99.00
2014 01 08 20 48 248  3.8  7.0 99.00 99.00 99.00 999 1006.6  26.0  28.9 999.0 99.0 99.00
2014 01 08 20 54 229  2.4  5.8 99.00 99.00 99.00 999 1006.5  26.2  28.9 999.0 99.0 99.00
2014 01 08 21 00 254  3.3  6.5 99.00 99.00 99.00 999 1006.3  26.5  28.9 999.0 99.0 99.00
2014 01 08 21 06 234  7.2 11.5 99.00 99.00 99.00 999 1006.6  26.2  28.9 999.0 99.0 99.00
2014 01 08 21 12 286  4.1 11.1 99.00 99.00 99.00 999 1006.7  25.6  28.9 999.0 99.0 99.00
2014 01 08 21 18 215  3.0  7.3 99.00 99.00 99.00 999 1006.8  25.6  28.9 999.0 99.0 99.00
2014 01 08 21 24 290  3.8  9.4 99.00 99.00 99.00 999 1006.7  25.7  28.9 999.0 99.0 99.00
2014 01 08 21 30 257  3.7  6.7 99.00 99.00 99.00 999 1006.5  25.6  28.9 999.0 99.0 99.00
2014 01 08 21 36 242  4.1  7.5 99.00 99.00 99.00 999 1006.3  25.8  28.9 999.0 99.0 99.00
2014 01 08 21 42 263  5.4  9.3 99.00 99.00 99.00 999 1006.2  26.1  28.9 999.0 99.0 99.00
2014 01 08 21 48 260  4.5  8.1 99.00 99.00 99.00 999 1006.2  26.3  28.9 999.0 99.0 99.00
2014 01 08 21 54 258  5.4  9.5 99.00 99.00 99.00 999 1006.3  26.5  28.9 999.0 99.0 99.00
2014 01 08 22 00 273  6.0 10.5 99.00 99.00 99.00 999 1006.1  26.7  28.9 999.0 99.0 99.00
2014 01 08 22 06 247  4.6  8.6 99.00 99.00 99.00 999 1005.8  26.5  28.9 999.0 99.0 99.00
2014 01 08 22 12 238  7.1 13.1 99.00 99.00 99.00 999 1005.8  26.0  28.9 999.0 99.0 99.00
2014 01 08 22 18 235  5.3 11.3 99.00 99.00 99.00 999 1005.9  26.2  28.9 999.0 99.0 99.00
2014 01 08 22 24 246  5.2 10.5 99.00 99.00 99.00 999 1005.7  26.4  28.9 999.0 99.0 99.00
2014 01 08 22 30 237  4.7  8.6 99.00 99.00 99.00 999 1005.5  26.7  28.9 999.0 99.0 99.00
2014 01 08 22 36 235  4.1  8.3 99.00 99.00 99.00 999 1005.4  26.7  28.9 999.0 99.0 99.00
2014 01 08 22 42 244  6.0 11.2 99.00 99.00 99.00 999 1005.3  26.8  28.9 999.0 99.0 99.00
2014 01 08 22 48 260  5.7 10.1 99.00 99.00 99.00 999 1005.8  26.6  28.9 999.0 99.0 99.00
2014 01 08 22 54 278  5.2  9.4 99.00 99.00 99.00 999 1005.7  25.3  28.9 999.0 99.0 99.00
2014 01 08 23 00 266  3.9  8.6 99.00 99.00 99.00 999 1005.7  25.2  28.9 999.0 99.0 99.00
2014 01 08 23 06 266  4.5  9.2 99.00 99.00 99.00 999 1005.6  25.0  28.9 999.0 99.0 99.00
2014 01 08 23 18 285  4.9 14.4 99.00 99.00 99.00 999 1005.7  25.4  28.9 999.0 99.0 99.00
2014 01 08 23 24 275  5.2  8.8 99.00 99.00 99.00 999 1005.5  25.0  28.9 999.0 99.0 99.00
2014 01 08 23 30 292  4.8  9.1 99.00 99.00 99.00 999 1005.2  25.2  28.9 999.0 99.0 99.00
2014 01 08 23 36 290  3.5  5.7 99.00 99.00 99.00 999 1005.2  25.4  28.9 999.0 99.0 99.00
2014 01 08 23 42 276  3.7  5.3 99.00 99.00 99.00 999 1005.1  25.6  28.9 999.0 99.0 99.00
2014 01 08 23 48 274  3.0  5.5 99.00 99.00 99.00 999 1005.0  25.6  28.9 999.0 99.0 99.00
2014 01 08 23 54 263  3.5  5.8 99.00 99.00 99.00 999 1004.9  25.9  28.9 999.0 99.0 99.00
2014 01 09 00 00 245  2.1  5.1 99.00 99.00 99.00 999 1004.9  26.1  28.9 999.0 99.0 99.00
2014 01 09 00 06 270  4.1  6.7 99.00 99.00 99.00 999 1004.9  25.7  28.9 999.0 99.0 99.00
2014 01 09 00 12 260  3.2  7.1 99.00 99.00 99.00 999 1004.8  26.1  28.9 999.0 99.0 99.00
2014 01 09 00 18 264  3.3  7.7 99.00 99.00 99.00 999 1004.8  25.9  28.9 999.0 99.0 99.00
2014 01 09 00 24 254  3.3  5.7 99.00 99.00 99.00 999 1004.5  26.0  28.9 999.0 99.0 99.00
2014 01 09 00 30 246  6.3 10.7 99.00 99.00 99.00 999 1004.4  26.5  28.9 999.0 99.0 99.00
2014 01 09 00 36 236  7.9 12.9 99.00 99.00 99.00 999 1004.5  26.1  28.9 999.0 99.0 99.00
2014 01 09 00 42 248  6.3 12.6 99.00 99.00 99.00 999 1004.7  25.8  28.9 999.0 99.0 99.00
2014 01 09 00 48 232  6.7 10.4 99.00 99.00 99.00 999 1004.9  25.4  28.9 999.0 99.0 99.00
2014 01 09 00 54 255  5.8 11.3 99.00 99.00 99.00 999 1005.0  25.4  28.9 999.0 99.0 99.00
2014 01 09 01 00 268  5.1 10.4 99.00 99.00 99.00 999 1004.9  25.9  28.9 999.0 99.0 99.00
2014 01 09 01 06 248  3.5  7.8 99.00 99.00 99.00 999 1004.7  26.5  28.9 999.0 99.0 99.00
2014 01 09 01 12 249  4.5 10.4 99.00 99.00 99.00 999 1004.6  26.9  28.9 999.0 99.0 99.00
2014 01 09 01 18 265  5.6  9.5 99.00 99.00 99.00 999 1004.5  26.9  28.9 999.0 99.0 99.00
2014 01 09 01 24 270  6.0 10.0 99.00 99.00 99.00 999 1004.3  27.0  28.9 999.0 99.0 99.00
2014 01 09 01 30 266  3.6  8.2 99.00 99.00 99.00 999 1004.2  26.9  28.9 999.0 99.0 99.00
2014 01 09 01 36 293  4.9  8.4 99.00 99.00 99.00 999 1004.1  27.0  28.9 999.0 99.0 99.00
2014 01 09 01 42 268  4.8  8.4 99.00 99.00 99.00 999 1004.1  27.0  28.9 999.0 99.0 99.00
2014 01 09 01 48 260  4.4  8.2 99.00 99.00 99.00 999 1004.1  27.1  28.9 999.0 99.0 99.00
2014 01 09 01 54 266  6.0 10.5 99.00 99.00 99.00 999 1004.3  27.1  28.9 999.0 99.0 99.00
2014 01 09 02 00 272  4.7  9.1 99.00 99.00 99.00 999 1004.4  27.2  28.9 999.0 99.0 99.00
2014 01 09 02 06 255  5.2  8.5 99.00 99.00 99.00 999 1004.4  27.3  28.9 999.0 99.0 99.00
2014 01 09 02 12 246  4.4  8.6 99.00 99.00 99.00 999 1004.2  27.3  28.9 999.0 99.0 99.00
2014 01 09 02 18 276  4.6  7.1 99.00 99.00 99.00 999 1004.1  27.3  28.9 999.0 99.0 99.00
2014 01 09 02 24 277  5.7  8.6 99.00 99.00 99.00 999 1004.2  27.3  28.9 999.0 99.0 99.00
